order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit
6960,2023-04-27,Second Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10002377,3,3.0,147.0,27.0
6961,2023-11-07,Second Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10003441,2,0.5,9.5,-0.5
6962,2022-02-15,Same Day,Home Office,United States,Riverside,California,92503,West,Office Supplies,Art,OFF-AR-10002221,3,0.4,9.6,-0.40000000000000036
6963,2022-08-22,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Envelopes,OFF-EN-10001509,5,0.3,9.7,-0.3000000000000007
6964,2022-12-26,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Art,OFF-AR-10003338,3,0.4,19.6,-0.3999999999999986
6965,2023-12-10,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Binders,OFF-BI-10004728,5,1.0,19.0,-1.0
6966,2023-04-01,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Technology,Accessories,TEC-AC-10000358,2,2.4,77.6,7.599999999999994
6967,2022-01-23,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Binders,OFF-BI-10002764,2,0.2,9.8,-0.1999999999999993
6968,2022-05-31,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Paper,OFF-PA-10001461,9,2.4,57.6,7.600000000000001
6969,2023-10-20,Second Class,Corporate,United States,New York City,New York,10011,East,Technology,Phones,TEC-PH-10004165,3,24.6,795.4,55.39999999999998
6970,2023-03-22,Second Class,Consumer,United States,Longview,Washington,98632,West,Furniture,Furnishings,FUR-FU-10000010,5,0.6,19.4,-0.6000000000000014
6971,2023-01-14,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Storage,OFF-ST-10000321,2,0.4,9.6,-0.40000000000000036
6972,2023-10-11,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Technology,Accessories,TEC-AC-10000109,2,2.7,87.3,7.299999999999997
6973,2022-05-16,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Technology,Phones,TEC-PH-10002415,2,9.4,460.6,20.600000000000023
6974,2023-10-22,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,OFF-BI-10001460,4,1.0,19.0,-1.0
6975,2022-09-16,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Art,OFF-AR-10002987,2,1.2,28.8,-1.1999999999999993
6976,2022-09-24,Standard Class,Corporate,United States,Gilbert,Arizona,85234,West,Office Supplies,Labels,OFF-LA-10000443,2,0.3,9.7,-0.3000000000000007
6977,2022-11-01,Standard Class,Corporate,United States,Gilbert,Arizona,85234,West,Furniture,Furnishings,FUR-FU-10004306,4,31.0,589.0,9.0
6978,2023-10-17,First Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Technology,Phones,TEC-PH-10002564,2,3.0,57.0,-3.0
6979,2023-11-07,Second Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,OFF-PA-10003724,9,2.5,47.5,7.5
6980,2023-05-07,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10000483,5,4.5,145.5,5.5
6981,2023-01-03,First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Fasteners,OFF-FA-10000611,4,0.2,9.8,-0.1999999999999993
6982,2022-12-08,First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10000246,3,1.2,28.8,-1.1999999999999993
6983,2023-10-28,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10004728,5,0.4,19.6,-0.3999999999999986
6984,2022-01-08,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Technology,Phones,TEC-PH-10002365,1,0.3,9.7,-0.3000000000000007
6985,2023-01-29,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Appliances,OFF-AP-10002457,4,19.0,361.0,31.0
6986,2022-07-10,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10000320,4,0.6,29.4,-0.6000000000000014
6987,2023-02-14,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Art,OFF-AR-10004999,2,0.5,9.5,-0.5
6988,2022-01-13,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10001116,5,1.5,28.5,8.5
6989,2022-04-27,Second Class,Corporate,United States,Fort Lauderdale,Florida,33311,South,Office Supplies,Appliances,OFF-AP-10002651,5,58.0,1102.0,172.0
6990,2023-01-07,First Class,Consumer,United States,Abilene,Texas,79605,Central,Office Supplies,Appliances,OFF-AP-10001634,2,0.0,0.0,0.0
6991,2022-03-29,Second Class,Consumer,United States,Hampton,Virginia,23666,South,Office Supplies,Appliances,OFF-AP-10003266,3,0.8,39.2,9.200000000000003
6992,2023-03-28,Second Class,Consumer,United States,Hampton,Virginia,23666,South,Technology,Phones,TEC-PH-10002890,5,9.2,220.8,30.80000000000001
6993,2022-03-19,Second Class,Consumer,United States,Hampton,Virginia,23666,South,Furniture,Furnishings,FUR-FU-10000308,3,7.6,182.4,22.400000000000006
6994,2023-08-02,Second Class,Consumer,United States,Hampton,Virginia,23666,South,Office Supplies,Art,OFF-AR-10000380,7,13.5,256.5,26.5
6995,2023-12-13,Second Class,Consumer,United States,Hampton,Virginia,23666,South,Office Supplies,Art,OFF-AR-10000122,5,1.5,28.5,-1.5
6996,2023-08-23,Standard Class,Corporate,United States,Las Vegas,Nevada,89115,West,Office Supplies,Appliances,OFF-AP-10004868,4,0.6,29.4,-0.6000000000000014
6997,2022-09-11,Second Class,Corporate,United States,Rockford,Illinois,61107,Central,Office Supplies,Binders,OFF-BI-10004002,4,0.3,9.7,-0.3000000000000007
6998,2022-06-29,Second Class,Corporate,United States,Rockford,Illinois,61107,Central,Office Supplies,Paper,OFF-PA-10004475,4,5.4,174.6,24.599999999999994
6999,2022-03-13,Standard Class,Home Office,United States,Laguna Niguel,California,92677,West,Office Supplies,Paper,OFF-PA-10002195,2,0.5,9.5,-0.5
7000,2022-04-11,First Class,Corporate,United States,Louisville,Kentucky,40214,South,Office Supplies,Appliances,OFF-AP-10002670,3,8.4,201.6,31.599999999999994
7001,2022-11-25,First Class,Corporate,United States,Louisville,Kentucky,40214,South,Office Supplies,Supplies,OFF-SU-10004498,2,1.2,28.8,-1.1999999999999993
7002,2022-03-30,Standard Class,Home Office,United States,Normal,Illinois,61761,Central,Furniture,Chairs,FUR-CH-10003298,4,18.5,351.5,51.5
7003,2022-09-16,Second Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10000723,7,11.6,278.4,38.39999999999998
7004,2023-01-07,Second Class,Corporate,United States,Los Angeles,California,90045,West,Office Supplies,Binders,OFF-BI-10000632,2,2.8,67.2,7.200000000000003
7005,2022-12-05,Standard Class,Corporate,United States,Port Arthur,Texas,77642,Central,Office Supplies,Paper,OFF-PA-10000223,1,0.5,9.5,-0.5
7006,2022-04-11,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,FUR-CH-10001545,2,10.5,199.5,9.5
7007,2023-02-21,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10001546,2,0.4,9.6,-0.40000000000000036
7008,2022-09-11,Standard Class,Corporate,United States,Springfield,Ohio,45503,East,Office Supplies,Binders,OFF-BI-10001098,2,0.2,9.8,-0.1999999999999993
7009,2023-05-03,Standard Class,Corporate,United States,Springfield,Ohio,45503,East,Furniture,Chairs,FUR-CH-10003379,3,18.0,582.0,42.0
7010,2022-05-04,Standard Class,Corporate,United States,Springfield,Ohio,45503,East,Furniture,Furnishings,FUR-FU-10000193,1,0.9,29.1,-0.8999999999999986
7011,2023-06-06,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10000829,5,1.0,19.0,-1.0
7012,2022-06-20,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Supplies,OFF-SU-10003002,2,0.3,9.7,-0.3000000000000007
7013,2023-11-17,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,OFF-AP-10002118,1,6.3,203.7,23.69999999999999
7014,2023-07-23,Second Class,Home Office,United States,Salinas,California,93905,West,Furniture,Bookcases,FUR-BO-10001519,3,4.5,145.5,5.5
7015,2023-03-07,Second Class,Corporate,United States,Richmond,Kentucky,40475,South,Office Supplies,Appliances,OFF-AP-10002578,3,3.0,147.0,7.0
7016,2022-07-02,Second Class,Corporate,United States,Richmond,Kentucky,40475,South,Technology,Accessories,TEC-AC-10000710,2,1.2,28.8,-1.1999999999999993
7017,2022-11-06,Second Class,Corporate,United States,Richmond,Kentucky,40475,South,Technology,Phones,TEC-PH-10000984,3,29.5,560.5,80.5
7018,2023-07-10,Second Class,Corporate,United States,Richmond,Kentucky,40475,South,Office Supplies,Paper,OFF-PA-10000213,3,0.3,9.7,-0.3000000000000007
7019,2023-10-15,Second Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Labels,OFF-LA-10003720,7,1.5,28.5,-1.5
7020,2023-11-26,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Paper,OFF-PA-10001837,3,1.0,19.0,-1.0
7021,2023-09-14,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Supplies,OFF-SU-10004661,1,0.5,9.5,-0.5
7022,2023-03-12,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Furniture,Furnishings,FUR-FU-10003274,3,0.0,0.0,0.0
7023,2023-05-21,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Technology,Phones,TEC-PH-10000149,9,4.2,135.8,15.800000000000011
7024,2022-07-10,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Paper,OFF-PA-10000019,6,1.2,28.8,-1.1999999999999993
7025,2022-01-24,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Paper,OFF-PA-10001125,9,11.0,209.0,9.0
7026,2022-10-22,Standard Class,Corporate,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10002538,6,9.2,220.8,10.800000000000011
7027,2023-07-18,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10000279,4,2.0,48.0,8.0
7028,2023-09-07,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Labels,OFF-LA-10001045,2,0.4,9.6,-0.40000000000000036
7029,2023-12-11,Second Class,Consumer,United States,Fremont,Nebraska,68025,Central,Office Supplies,Paper,OFF-PA-10003673,5,1.5,28.5,-1.5
7030,2023-07-21,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10002562,3,0.6,29.4,-0.6000000000000014
7031,2022-04-03,Standard Class,Corporate,United States,New York City,New York,10011,East,Technology,Accessories,TEC-AC-10002305,2,2.0,38.0,-2.0
7032,2023-01-03,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Art,OFF-AR-10003373,3,4.5,85.5,5.5
7033,2023-04-14,Standard Class,Corporate,United States,New York City,New York,10011,East,Furniture,Chairs,FUR-CH-10003774,3,7.5,242.5,42.5
7034,2023-07-22,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10001510,3,2.4,57.6,7.600000000000001
7035,2022-02-28,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10004236,3,0.8,39.2,9.200000000000003
7036,2022-12-02,Standard Class,Corporate,United States,San Diego,California,92105,West,Furniture,Chairs,FUR-CH-10004675,3,20.8,499.2,9.199999999999989
7037,2023-02-01,Second Class,Consumer,United States,Lakeland,Florida,33801,South,Technology,Copiers,TEC-CO-10004202,2,24.0,456.0,-4.0
7038,2023-04-21,Standard Class,Consumer,United States,Smyrna,Georgia,30080,South,Office Supplies,Paper,OFF-PA-10004255,2,0.2,9.8,-0.1999999999999993
7039,2022-01-03,Standard Class,Consumer,United States,Smyrna,Georgia,30080,South,Office Supplies,Art,OFF-AR-10003896,3,0.8,19.2,-0.8000000000000007
7040,2022-04-27,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10002276,2,3.4,166.6,26.599999999999994
7041,2023-02-03,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10001617,3,0.8,19.2,-0.8000000000000007
7042,2022-06-16,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Furnishings,FUR-FU-10000308,2,3.6,116.4,6.400000000000006
7043,2022-12-26,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Copiers,TEC-CO-10001943,5,24.0,576.0,16.0
7044,2022-05-03,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,FUR-CH-10002647,4,4.0,196.0,6.0
7045,2022-08-29,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Supplies,OFF-SU-10004768,2,0.5,9.5,-0.5
7046,2023-01-01,Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Paper,OFF-PA-10002160,2,0.4,9.6,-0.40000000000000036
7047,2023-02-03,Standard Class,Home Office,United States,Concord,California,94521,West,Furniture,Tables,FUR-TA-10003748,1,2.0,98.0,8.0
7048,2022-12-01,Standard Class,Home Office,United States,Concord,California,94521,West,Technology,Accessories,TEC-AC-10001908,4,20.0,380.0,50.0
7049,2023-09-16,First Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,OFF-PA-10000552,3,0.8,19.2,-0.8000000000000007
7050,2022-05-23,Standard Class,Home Office,United States,Aurora,Colorado,80013,West,Office Supplies,Art,OFF-AR-10003179,2,0.4,9.6,-0.40000000000000036
7051,2022-03-15,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Binders,OFF-BI-10004593,5,4.2,205.8,25.80000000000001
7052,2022-09-27,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Art,OFF-AR-10000914,2,1.0,19.0,-1.0
7053,2022-02-15,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Paper,OFF-PA-10000241,1,1.5,28.5,-1.5
7054,2023-08-11,Same Day,Consumer,United States,Anaheim,California,92804,West,Technology,Accessories,TEC-AC-10000057,4,6.0,114.0,14.0
7055,2022-06-13,Same Day,Consumer,United States,Anaheim,California,92804,West,Furniture,Chairs,FUR-CH-10003774,5,10.8,349.2,59.19999999999999
7056,2022-12-21,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Binders,OFF-BI-10002824,3,2.0,38.0,8.0
7057,2022-03-15,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Binders,OFF-BI-10004001,9,2.4,117.6,17.599999999999994
7058,2023-07-29,Same Day,Consumer,United States,Anaheim,California,92804,West,Furniture,Tables,FUR-TA-10004619,7,17.8,872.2,132.20000000000005
7059,2022-03-26,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Storage,OFF-ST-10000636,3,1.0,49.0,9.0
7060,2023-07-23,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Appliances,OFF-AP-10001469,2,1.6,78.4,8.400000000000006
7061,2022-10-28,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Binders,OFF-BI-10002897,2,0.3,9.7,-0.3000000000000007
7062,2023-10-31,Second Class,Corporate,United States,Pleasant Grove,Utah,84062,West,Office Supplies,Binders,OFF-BI-10002432,3,0.5,9.5,-0.5
7063,2022-07-20,Second Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Envelopes,OFF-EN-10002592,3,1.5,28.5,-1.5
7064,2022-03-22,Standard Class,Home Office,United States,Salem,Oregon,97301,West,Office Supplies,Supplies,OFF-SU-10002522,2,0.3,9.7,-0.3000000000000007
7065,2023-02-05,Standard Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Appliances,OFF-AP-10003971,3,1.5,28.5,-1.5
7066,2022-06-06,First Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Storage,OFF-ST-10001496,7,63.0,1197.0,87.0
7067,2023-02-07,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10004782,6,1.2,38.8,8.799999999999997
7068,2022-04-02,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,OFF-BI-10000343,2,0.0,0.0,0.0
7069,2022-01-16,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,OFF-PA-10003591,9,4.0,76.0,6.0
7070,2023-09-22,Standard Class,Consumer,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10001667,1,0.2,9.8,-0.1999999999999993
7071,2023-07-03,Second Class,Home Office,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10004971,2,0.5,9.5,-0.5
7072,2023-03-30,Standard Class,Consumer,United States,Mcallen,Texas,78501,Central,Office Supplies,Art,OFF-AR-10001216,2,0.0,0.0,0.0
7073,2022-08-31,Standard Class,Consumer,United States,Mcallen,Texas,78501,Central,Office Supplies,Paper,OFF-PA-10004355,1,0.2,9.8,-0.1999999999999993
7074,2022-09-01,Standard Class,Consumer,United States,Mcallen,Texas,78501,Central,Office Supplies,Art,OFF-AR-10001953,5,3.6,176.4,16.400000000000006
7075,2022-08-23,Standard Class,Consumer,United States,Mcallen,Texas,78501,Central,Office Supplies,Binders,OFF-BI-10004364,4,0.0,0.0,0.0
7076,2022-09-12,Standard Class,Consumer,United States,Mcallen,Texas,78501,Central,Office Supplies,Supplies,OFF-SU-10001165,2,0.2,9.8,-0.1999999999999993
7077,2023-05-04,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Envelopes,OFF-EN-10001141,5,1.0,49.0,-1.0
7078,2023-04-30,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,OFF-BI-10000014,7,0.4,19.6,-0.3999999999999986
7079,2022-12-10,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Appliances,OFF-AP-10000159,9,15.5,294.5,4.5
7080,2023-07-11,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Art,OFF-AR-10003560,4,0.8,19.2,-0.8000000000000007
7081,2023-07-22,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Furniture,Tables,FUR-TA-10001768,3,18.8,451.2,71.19999999999999
7082,2023-09-19,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Technology,Accessories,TEC-AC-10002049,3,30.3,979.7,29.700000000000045
